currency,price,period_start,period_end,next_billing_date
USD,120.51,2023-06-30 00:00:00,2023-07-30 00:00:00,2023-07-31 00:00:00
USD,124.13,2023-07-31 00:00:00,2023-08-30 00:00:00,2023-08-31 00:00:00
USD,127.85,2023-08-31 00:00:00,2023-09-30 00:00:00,2023-10-01 00:00:00
USD,131.69,2023-10-01 00:00:00,2023-10-31 00:00:00,2023-11-01 00:00:00
USD,135.64,2023-11-01 00:00:00,2023-12-01 00:00:00,2023-12-02 00:00:00
USD,99.0,2022-12-26 00:00:00,2023-01-25 00:00:00,2023-01-26 00:00:00
USD,103.95,2023-01-26 00:00:00,2023-02-25 00:00:00,2023-02-26 00:00:00
USD,107.07,2023-02-26 00:00:00,2023-03-28 00:00:00,2023-03-29 00:00:00
USD,110.28,2023-03-29 00:00:00,2023-04-28 00:00:00,2023-04-29 00:00:00
USD,113.59,2023-04-29 00:00:00,2023-05-29 00:00:00,2023-05-30 00:00:00
USD,117.0,2023-05-30 00:00:00,2023-06-29 00:00:00,2023-06-30 00:00:00
USD,120.51,2023-06-30 00:00:00,2023-07-30 00:00:00,2023-07-31 00:00:00
USD,124.13,2023-07-31 00:00:00,2023-08-30 00:00:00,2023-08-31 00:00:00
USD,127.85,2023-08-31 00:00:00,2023-09-30 00:00:00,2023-10-01 00:00:00
USD,131.69,2023-10-01 00:00:00,2023-10-31 00:00:00,2023-11-01 00:00:00
USD,135.64,2023-11-01 00:00:00,2023-12-01 00:00:00,2023-12-02 00:00:00
USD,99.0,2022-12-26 00:00:00,2023-01-25 00:00:00,2023-01-26 00:00:00
USD,103.95,2023-01-26 00:00:00,2023-02-25 00:00:00,2023-02-26 00:00:00
USD,107.07,2023-02-26 00:00:00,2023-03-28 00:00:00,2023-03-29 00:00:00
USD,110.28,2023-03-29 00:00:00,2023-04-28 00:00:00,2023-04-29 00:00:00
USD,113.59,2023-04-29 00:00:00,2023-05-29 00:00:00,2023-05-30 00:00:00
USD,117.0,2023-05-30 00:00:00,2023-06-29 00:00:00,2023-06-30 00:00:00
USD,120.51,2023-06-30 00:00:00,2023-07-30 00:00:00,2023-07-31 00:00:00
USD,124.13,2023-07-31 00:00:00,2023-08-30 00:00:00,2023-08-31 00:00:00
USD,127.85,2023-08-31 00:00:00,2023-09-30 00:00:00,2023-10-01 00:00:00
USD,131.69,2023-10-01 00:00:00,2023-10-31 00:00:00,2023-11-01 00:00:00
USD,135.64,2023-11-01 00:00:00,2023-12-01 00:00:00,2023-12-02 00:00:00
USD,99.0,2022-12-26 00:00:00,2023-01-25 00:00:00,2023-01-26 00:00:00
USD,103.95,2023-01-26 00:00:00,2023-02-25 00:00:00,2023-02-26 00:00:00
USD,107.07,2023-02-26 00:00:00,2023-03-28 00:00:00,2023-03-29 00:00:00
USD,110.28,2023-03-29 00:00:00,2023-04-28 00:00:00,2023-04-29 00:00:00
USD,113.59,2023-04-29 00:00:00,2023-05-29 00:00:00,2023-05-30 00:00:00
USD,117.0,2023-05-30 00:00:00,2023-06-29 00:00:00,2023-06-30 00:00:00
USD,120.51,2023-06-30 00:00:00,2023-07-30 00:00:00,2023-07-31 00:00:00
USD,124.13,2023-07-31 00:00:00,2023-08-30 00:00:00,2023-08-31 00:00:00
USD,127.85,2023-08-31 00:00:00,2023-09-30 00:00:00,2023-10-01 00:00:00
USD,131.69,2023-10-01 00:00:00,2023-10-31 00:00:00,2023-11-01 00:00:00
USD,135.64,2023-11-01 00:00:00,2023-12-01 00:00:00,2023-12-02 00:00:00
USD,99.0,2022-12-26 00:00:00,2023-01-25 00:00:00,2023-01-26 00:00:00
USD,103.95,2023-01-26 00:00:00,2023-02-25 00:00:00,2023-02-26 00:00:00
USD,107.07,2023-02-26 00:00:00,2023-03-28 00:00:00,2023-03-29 00:00:00
USD,110.28,2023-03-29 00:00:00,2023-04-28 00:00:00,2023-04-29 00:00:00
USD,113.59,2023-04-29 00:00:00,2023-05-29 00:00:00,2023-05-30 00:00:00
USD,117.0,2023-05-30 00:00:00,2023-06-29 00:00:00,2023-06-30 00:00:00
USD,120.51,2023-06-30 00:00:00,2023-07-30 00:00:00,2023-07-31 00:00:00
USD,124.13,2023-07-31 00:00:00,2023-08-30 00:00:00,2023-08-31 00:00:00
USD,127.85,2023-08-31 00:00:00,2023-09-30 00:00:00,2023-10-01 00:00:00
USD,131.69,2023-10-01 00:00:00,2023-10-31 00:00:00,2023-11-01 00:00:00
USD,135.64,2023-11-01 00:00:00,2023-12-01 00:00:00,2023-12-02 00:00:00
USD,99.0,2022-12-26 00:00:00,2023-01-25 00:00:00,2023-01-26 00:00:00
USD,103.95,2023-01-26 00:00:00,2023-02-25 00:00:00,2023-02-26 00:00:00
USD,107.07,2023-02-26 00:00:00,2023-03-28 00:00:00,2023-03-29 00:00:00
USD,110.28,2023-03-29 00:00:00,2023-04-28 00:00:00,2023-04-29 00:00:00
USD,113.59,2023-04-29 00:00:00,2023-05-29 00:00:00,2023-05-30 00:00:00
USD,117.0,2023-05-30 00:00:00,2023-06-29 00:00:00,2023-06-30 00:00:00
USD,120.51,2023-06-30 00:00:00,2023-07-30 00:00:00,2023-07-31 00:00:00
USD,124.13,2023-07-31 00:00:00,2023-08-30 00:00:00,2023-08-31 00:00:00
USD,127.85,2023-08-31 00:00:00,2023-09-30 00:00:00,2023-10-01 00:00:00
USD,131.69,2023-10-01 00:00:00,2023-10-31 00:00:00,2023-11-01 00:00:00
USD,135.64,2023-11-01 00:00:00,2023-12-01 00:00:00,2023-12-02 00:00:00
USD,99.0,2022-12-27 00:00:00,2023-01-26 00:00:00,2023-01-27 00:00:00
USD,103.95,2023-01-27 00:00:00,2023-02-26 00:00:00,2023-02-27 00:00:00
USD,107.07,2023-02-27 00:00:00,2023-03-29 00:00:00,2023-03-30 00:00:00
USD,110.28,2023-03-30 00:00:00,2023-04-29 00:00:00,2023-04-30 00:00:00
USD,113.59,2023-04-30 00:00:00,2023-05-30 00:00:00,2023-05-31 00:00:00
USD,117.0,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-01 00:00:00
USD,120.51,2023-07-01 00:00:00,2023-07-31 00:00:00,2023-08-01 00:00:00
USD,124.13,2023-08-01 00:00:00,2023-08-31 00:00:00,2023-09-01 00:00:00
USD,127.85,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-10-02 00:00:00
USD,131.69,2023-10-02 00:00:00,2023-11-01 00:00:00,2023-11-02 00:00:00
USD,135.64,2023-11-02 00:00:00,2023-12-02 00:00:00,2023-12-03 00:00:00
USD,99.0,2022-12-27 00:00:00,2023-01-26 00:00:00,2023-01-27 00:00:00
USD,103.95,2023-01-27 00:00:00,2023-02-26 00:00:00,2023-02-27 00:00:00
USD,107.07,2023-02-27 00:00:00,2023-03-29 00:00:00,2023-03-30 00:00:00
USD,110.28,2023-03-30 00:00:00,2023-04-29 00:00:00,2023-04-30 00:00:00
USD,113.59,2023-04-30 00:00:00,2023-05-30 00:00:00,2023-05-31 00:00:00
USD,117.0,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-01 00:00:00
USD,120.51,2023-07-01 00:00:00,2023-07-31 00:00:00,2023-08-01 00:00:00
USD,124.13,2023-08-01 00:00:00,2023-08-31 00:00:00,2023-09-01 00:00:00
USD,127.85,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-10-02 00:00:00
USD,131.69,2023-10-02 00:00:00,2023-11-01 00:00:00,2023-11-02 00:00:00
USD,135.64,2023-11-02 00:00:00,2023-12-02 00:00:00,2023-12-03 00:00:00
USD,99.0,2022-12-27 00:00:00,2023-01-26 00:00:00,2023-01-27 00:00:00
USD,103.95,2023-01-27 00:00:00,2023-02-26 00:00:00,2023-02-27 00:00:00
USD,107.07,2023-02-27 00:00:00,2023-03-29 00:00:00,2023-03-30 00:00:00
USD,110.28,2023-03-30 00:00:00,2023-04-29 00:00:00,2023-04-30 00:00:00
USD,113.59,2023-04-30 00:00:00,2023-05-30 00:00:00,2023-05-31 00:00:00
USD,117.0,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-01 00:00:00
USD,120.51,2023-07-01 00:00:00,2023-07-31 00:00:00,2023-08-01 00:00:00
USD,124.13,2023-08-01 00:00:00,2023-08-31 00:00:00,2023-09-01 00:00:00
USD,127.85,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-10-02 00:00:00
USD,131.69,2023-10-02 00:00:00,2023-11-01 00:00:00,2023-11-02 00:00:00
USD,135.64,2023-11-02 00:00:00,2023-12-02 00:00:00,2023-12-03 00:00:00
USD,99.0,2022-12-27 00:00:00,2023-01-26 00:00:00,2023-01-27 00:00:00
USD,103.95,2023-01-27 00:00:00,2023-02-26 00:00:00,2023-02-27 00:00:00
USD,107.07,2023-02-27 00:00:00,2023-03-29 00:00:00,2023-03-30 00:00:00
USD,110.28,2023-03-30 00:00:00,2023-04-29 00:00:00,2023-04-30 00:00:00
USD,113.59,2023-04-30 00:00:00,2023-05-30 00:00:00,2023-05-31 00:00:00
USD,117.0,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-01 00:00:00
USD,120.51,2023-07-01 00:00:00,2023-07-31 00:00:00,2023-08-01 00:00:00
USD,124.13,2023-08-01 00:00:00,2023-08-31 00:00:00,2023-09-01 00:00:00
USD,127.85,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-10-02 00:00:00
USD,131.69,2023-10-02 00:00:00,2023-11-01 00:00:00,2023-11-02 00:00:00
USD,135.64,2023-11-02 00:00:00,2023-12-02 00:00:00,2023-12-03 00:00:00
USD,99.0,2022-12-27 00:00:00,2023-01-26 00:00:00,2023-01-27 00:00:00
USD,103.95,2023-01-27 00:00:00,2023-02-26 00:00:00,2023-02-27 00:00:00
USD,107.07,2023-02-27 00:00:00,2023-03-29 00:00:00,2023-03-30 00:00:00
USD,110.28,2023-03-30 00:00:00,2023-04-29 00:00:00,2023-04-30 00:00:00
USD,113.59,2023-04-30 00:00:00,2023-05-30 00:00:00,2023-05-31 00:00:00
USD,117.0,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-01 00:00:00
USD,120.51,2023-07-01 00:00:00,2023-07-31 00:00:00,2023-08-01 00:00:00
USD,124.13,2023-08-01 00:00:00,2023-08-31 00:00:00,2023-09-01 00:00:00
USD,127.85,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-10-02 00:00:00
USD,131.69,2023-10-02 00:00:00,2023-11-01 00:00:00,2023-11-02 00:00:00
USD,135.64,2023-11-02 00:00:00,2023-12-02 00:00:00,2023-12-03 00:00:00
USD,99.0,2022-12-27 00:00:00,2023-01-26 00:00:00,2023-01-27 00:00:00
USD,103.95,2023-01-27 00:00:00,2023-02-26 00:00:00,2023-02-27 00:00:00
USD,107.07,2023-02-27 00:00:00,2023-03-29 00:00:00,2023-03-30 00:00:00
USD,110.28,2023-03-30 00:00:00,2023-04-29 00:00:00,2023-04-30 00:00:00
USD,113.59,2023-04-30 00:00:00,2023-05-30 00:00:00,2023-05-31 00:00:00
USD,117.0,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-01 00:00:00
USD,120.51,2023-07-01 00:00:00,2023-07-31 00:00:00,2023-08-01 00:00:00
USD,124.13,2023-08-01 00:00:00,2023-08-31 00:00:00,2023-09-01 00:00:00
USD,127.85,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-10-02 00:00:00
USD,131.69,2023-10-02 00:00:00,2023-11-01 00:00:00,2023-11-02 00:00:00
USD,135.64,2023-11-02 00:00:00,2023-12-02 00:00:00,2023-12-03 00:00:00
USD,299.0,2022-12-27 00:00:00,2023-01-26 00:00:00,2023-01-27 00:00:00
USD,303.48,2023-01-27 00:00:00,2023-02-26 00:00:00,2023-02-27 00:00:00
USD,308.03,2023-02-27 00:00:00,2023-03-29 00:00:00,2023-03-30 00:00:00
USD,312.65,2023-03-30 00:00:00,2023-04-29 00:00:00,2023-04-30 00:00:00
USD,317.34,2023-04-30 00:00:00,2023-05-30 00:00:00,2023-05-31 00:00:00
USD,322.1,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-01 00:00:00
USD,326.93,2023-07-01 00:00:00,2023-07-31 00:00:00,2023-08-01 00:00:00
USD,331.83,2023-08-01 00:00:00,2023-08-31 00:00:00,2023-09-01 00:00:00
USD,336.81,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-10-02 00:00:00
USD,341.86,2023-10-02 00:00:00,2023-11-01 00:00:00,2023-11-02 00:00:00
USD,346.99,2023-11-02 00:00:00,2023-12-02 00:00:00,2023-12-03 00:00:00
USD,129.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,132.87,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,136.86,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,140.97,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,145.2,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,149.56,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,154.05,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,158.67,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,163.43,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,168.33,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,173.38,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,299.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,303.48,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,308.03,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,312.65,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,317.34,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,322.1,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,326.93,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,331.83,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,336.81,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,341.86,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,346.99,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,299.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
